--- Terminal on /dev/cu.usbmodem14103 | 230400 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
----------
0.516522, 1170, 12, 50, 30
1.080000, 1322, 20, 50, 30
1.721739, 1444, 27, 50, 30
2.394783, 1529, 35, 50, 30
3.130435, 1622, 42, 50, 30
3.803478, 1674, 50, 50, 30
4.523478, 1721, 58, 50, 30
5.212174, 1792, 65, 50, 30
5.900869, 1828, 73, 50, 30
6.605217, 1873, 81, 50, 30
7.309565, 1915, 88, 50, 30
8.029565, 1956, 96, 50, 30
8.749565, 2024, 104, 50, 30
9.469565, 2059, 111, 50, 30
10.158261, 2098, 119, 50, 30
10.893913, 2133, 127, 50, 30
11.613913, 2179, 135, 50, 30
12.302608, 2238, 143, 50, 30
12.991304, 2266, 151, 50, 30
13.648696, 2322, 159, 50, 30
14.306087, 2381, 167, 50, 30
14.947826, 2405, 175, 50, 30
15.589565, 2420, 183, 50, 30
16.231304, 2476, 191, 50, 30
16.794783, 2530, 199, 50, 30
17.373913, 2561, 207, 50, 30
17.984348, 2584, 214, 50, 30
18.547827, 2605, 222, 50, 30
19.095652, 2668, 230, 50, 30
19.690435, 2667, 238, 50, 30
20.222609, 2704, 246, 50, 30
20.707827, 2736, 254, 50, 30
21.333914, 2749, 263, 50, 30
21.819130, 2783, 271, 50, 30
22.320000, 2808, 279, 50, 30
22.867826, 2822, 288, 50, 30
23.259130, 2855, 296, 50, 30
23.681740, 2866, 304, 50, 30
24.135653, 2890, 313, 50, 30
24.526957, 2916, 321, 50, 30
24.902609, 2928, 329, 50, 30
25.293913, 2936, 338, 50, 30
25.700871, 2967, 346, 50, 30
26.092175, 2995, 355, 50, 30
26.154783, 2998, 363, 50, 30
25.121738, 2845, 371, 50, 30
24.323479, 2648, 380, 50, 30
23.634783, 2408, 388, 50, 30
22.977392, 2228, 396, 50, 30
22.366957, 2006, 405, 50, 30
21.709566, 1861, 413, 50, 30
20.942608, 1689, 422, 50, 30
20.175652, 1544, 430, 50, 30
19.502609, 1406, 438, 50, 30
18.907825, 1248, 447, 50, 30
18.375652, 1156, 455, 50, 30
17.827826, 1099, 463, 50, 30
17.295652, 1077, 472, 50, 30
16.779131, 1051, 480, 50, 30
16.262609, 1034, 488, 50, 30
15.777391, 1031, 497, 50, 30
15.526957, 989, 505, 50, 30
15.464348, 1028, 514, 50, 30
13.100869, 1002, 522, 50, 30
11.754783, 919, 530, 50, 30
11.050435, 886, 539, 50, 30
10.549565, 852, 547, 50, 30
10.158261, 802, 555, 50, 30
9.782609, 789, 564, 50, 30
9.485217, 740, 572, 50, 30
9.187826, 753, 580, 50, 30
8.921740, 707, 588, 50, 30
8.671305, 714, 597, 50, 30
8.405217, 704, 605, 50, 30
8.170435, 684, 613, 50, 30
7.935652, 680, 621, 50, 30
7.685217, 681, 630, 50, 30
7.434783, 653, 638, 50, 30
7.184348, 624, 646, 50, 30
6.918261, 613, 655, 50, 30
6.636522, 592, 663, 50, 30
6.339130, 567, 671, 50, 30
6.026087, 568, 679, 50, 30
5.697392, 537, 688, 50, 30
5.337391, 535, 696, 50, 30
4.961739, 534, 704, 50, 30
4.554782, 495, 712, 50, 30
4.147826, 473, 721, 50, 30
3.709565, 456, 729, 50, 30
3.255652, 429, 737, 50, 30
2.770435, 402, 746, 50, 30
2.253913, 368, 754, 50, 30
1.674783, 345, 763, 50, 30
1.080000, 332, 772, 50, 30
0.469565, 291, 781, 50, 30
-0.156522, 265, 790, 50, 30
-0.876522, 227, 800, 50, 30
-1.627826, 189, 809, 50, 30
-2.394783, 141, 819, 50, 30
-3.177391, 145, 828, 50, 30
-3.975652, 106, 838, 50, 30
-4.789565, 79, 848, 50, 30
-5.650435, 60, 857, 50, 30
-6.495652, 32, 867, 50, 30
-7.340869, 1, 877, 50, 30
-8.201739, 0, 886, 50, 30
-9.093913, 0, 896, 50, 30
-10.017391, 0, 905, 50, 30
-10.893913, 0, 915, 50, 30
-11.786087, 0, 924, 50, 30
-12.678261, 0, 933, 50, 30
-13.601739, 0, 943, 50, 30
-14.509565, 0, 952, 50, 30
-15.448695, 0, 962, 50, 30
-16.387827, 0, 971, 50, 30
-17.326956, 0, 980, 50, 30
-18.297392, 0, 990, 50, 30
-19.252174, 0, 999, 50, 30
-20.222609, 0, 1009, 50, 30
-21.193043, 0, 1018, 50, 30
-22.179131, 24, 1027, 50, 30
-23.149565, 66, 1037, 50, 30
-24.120001, 90, 1046, 50, 30
-25.074783, 111, 1056, 50, 30
-26.013912, 94, 1065, 50, 30
-26.921740, 89, 1075, 50, 30
-27.813913, 92, 1084, 50, 30
-28.737391, 88, 1094, 50, 30
-29.645218, 86, 1103, 50, 30
-30.568695, 67, 1113, 50, 30
-31.476522, 38, 1123, 50, 30
-32.384346, 25, 1132, 50, 30
-33.292175, 0, 1142, 50, 30
-34.153042, 0, 1152, 50, 30
-34.998260, 0, 1161, 50, 30
-35.859131, 0, 1171, 50, 30
-36.688694, 0, 1181, 50, 30
-37.471306, 0, 1190, 50, 30
-38.269566, 0, 1200, 50, 30
-39.052174, 0, 1210, 50, 30
-39.787827, 0, 1219, 50, 30
-40.554783, 0, 1229, 50, 30
-41.259129, 0, 1238, 50, 30
-41.947826, 0, 1248, 50, 30
-42.636520, 0, 1258, 50, 30
-43.293915, 0, 1267, 50, 30
-43.919998, 0, 1277, 50, 30
-44.530434, 0, 1286, 50, 30
-45.125217, 0, 1295, 50, 30
-45.688694, 0, 1305, 50, 30
-46.252174, 0, 1314, 50, 30
-46.784348, 0, 1324, 50, 30
-47.300869, 0, 1333, 50, 30
-47.770435, 0, 1343, 50, 30
-48.224346, 0, 1352, 50, 30
-48.678261, 0, 1362, 50, 30
-49.069565, 0, 1371, 50, 30
-49.460869, 0, 1381, 50, 30
-49.820869, 0, 1390, 50, 30
-50.165218, 0, 1400, 50, 30
-50.493912, 0, 1409, 50, 30
-50.775654, 0, 1419, 50, 30
-51.057392, 0, 1428, 50, 30
-51.323479, 0, 1437, 50, 30
-51.558262, 0, 1447, 50, 30
-51.777390, 0, 1456, 50, 30
-51.980869, 0, 1466, 50, 30
-52.184349, 0, 1475, 50, 30
-52.372173, 0, 1485, 50, 30
-52.544350, 0, 1494, 50, 30
-51.620869, 0, 1504, 50, 30
-49.664349, 0, 1513, 50, 30
-48.866085, 0, 1523, 50, 30
-48.365219, 0, 1532, 50, 30
-47.973911, 33, 1542, 50, 30
-47.645218, 72, 1551, 50, 30
-47.347828, 72, 1561, 50, 30
-47.081738, 86, 1570, 50, 30
-46.831303, 98, 1580, 50, 30
-46.596523, 102, 1589, 50, 30
-46.361740, 120, 1599, 50, 30
-46.126957, 123, 1608, 50, 30
-45.876522, 130, 1618, 50, 30
